460	146	1.61
533	847	1.3
24	729	1.19
81	121	1.74
263	58	3.71
541	28	1.76
98	88	1.86
533	218	2.25
347	31	4.84
416	87	3.82
324	150	2.73
233	204	4.8
542	318	1.23
227	1007	1.25
399	143	2.09
130	313	1.83
234	195	1.85
280	771	2.65
253	15	3.06
457	717	2.92
401	316	3.49
393	622	2.2
479	523	1.77
184	285	2.25
311	31	2.4
136	318	4.62
488	243	1.84
59	741	2.36
334	423	1.63
426	435	2.11
479	50	3.63
178	654	1.16
18	213	3.12
495	581	4.07
222	396	1.12
416	720	3.61
428	323	3.35
234	133	1.79
221	732	1.13
527	210	1.47
401	197	2.78
442	1098	3.84
330	660	3.86
504	25	4.09
57	318	2.92
151	154	3.19
409	318	1.43
176	325	2.14
449	127	4.25
455	428	1.08
264	123	3.46
456	286	2.0
23	418	1.21
416	985	3.25
416	812	2.44
548	273	2.38
535	182	2.15
307	419	2.63
435	470	1.92
268	1054	1.14
354	32	1.4
245	756	1.42
13	849	1.44
459	278	1.59
405	1074	2.27
217	373	2.22
480	510	3.8
474	237	1.78
548	690	1.02
178	280	2.73
537	318	2.79
416	98	4.73
347	763	4.96
532	938	2.22
486	1093	4.0
374	465	1.68
457	15	1.59
326	433	1.22
104	181	4.52
537	874	3.28
486	1079	2.14
201	546	1.53
305	317	1.81
268	72	2.27
454	685	1.12
320	1215	1.54
325	654	1.59
279	124	1.82
318	763	2.61
230	82	3.15
145	356	1.6
297	160	1.15
268	1231	1.49
121	313	1.7
342	286	3.68
507	682	1.47
117	173	4.29
450	294	2.63
233	129	2.98
263	222	4.08
532	690	1.35
435	1204	2.89
292	209	1.03
178	265	4.62
307	135	1.67
69	273	2.65
334	488	3.83
546	413	2.23
269	931	1.33
398	491	3.24
508	502	2.39
468	182	4.38
263	498	3.82
472	743	1.27
13	339	2.52
381	102	2.38
361	673	3.06
358	127	1.59
375	185	2.57
465	395	1.25
7	29	1.68
50	276	2.24
130	974	1.73
62	1134	1.27
214	475	4.94
32	271	1.69
70	393	2.43
533	161	2.56
144	288	1.84
36	875	1.23
151	131	1.75
401	272	2.18
238	845	3.08
429	448	1.21
137	476	1.06
180	684	2.83
487	95	3.26
466	357	4.18
8	435	4.35
486	285	1.34
524	527	2.94
201	505	2.92
425	1597	2.6
373	142	3.19
548	636	3.11
465	584	3.3
338	175	1.45
45	411	2.23
26	14	2.63
42	202	4.98
158	985	1.51
328	540	1.3
452	161	1.7
262	131	3.66
274	69	2.97
523	393	3.42
409	89	1.48
416	70	4.37
59	462	1.02
445	748	1.16
352	385	3.9
504	420	1.34
59	403	4.76
435	402	3.12
492	511	3.34
393	443	1.44
537	687	1.22
399	95	1.37
450	469	1.31
463	150	1.71
327	919	3.23
264	873	3.38
495	501	2.35
374	1134	3.13
157	289	2.89
103	257	2.5
223	926	2.95
524	467	2.33
406	174	3.46
468	98	2.08
478	23	1.69
188	157	3.37
393	364	2.17
399	38	1.46
109	373	4.85
380	306	3.14
45	13	2.22
454	228	3.4
417	579	1.46
339	180	2.19
459	123	2.02
222	941	3.27
307	529	1.4
292	180	1.98
432	844	3.25
474	171	3.24
532	763	1.06
264	185	2.53
141	298	1.31
435	80	1.73
404	332	1.41
533	82	2.91
405	796	2.04
532	532	3.38
408	358	3.06
385	144	3.25
56	117	1.93
299	474	3.17
476	42	2.72
301	746	3.19
467	124	2.46
537	663	2.97
181	1097	1.65
437	654	2.59
327	865	3.88
398	497	1.95
110	41	3.55
210	181	3.99
249	237	2.02
512	1459	2.05
399	760	1.49
535	181	1.09
548	276	2.12
147	937	3.07
389	23	2.09
545	399	2.96
222	549	2.14
503	88	1.57
522	100	1.68
330	197	4.0
458	694	2.15
201	95	2.08
409	609	2.6
378	403	3.87
327	676	1.82
176	741	1.37
527	285	4.7
391	544	3.74
312	510	3.01
254	588	3.27
25	265	3.45
7	552	3.66
296	528	1.64
393	117	2.96
410	328	1.46
433	12	3.9
339	1110	2.22
405	1579	1.27
287	121	1.32
496	42	4.58
222	655	1.97
393	479	3.95
312	414	1.36
184	97	2.2
135	230	1.04
542	214	2.67
532	492	1.49
456	133	2.48
13	585	3.4
26	546	1.41
470	952	1.95
508	73	2.8
399	566	3.29
521	241	1.81
406	519	2.74
129	678	1.34
268	381	3.36
417	685	1.3
522	96	2.81
7	600	3.57
411	195	1.72
213	257	2.69
276	800	1.99
174	739	2.25
500	175	2.78
497	1407	2.05
456	61	2.83
535	39	2.18
487	196	2.79
243	215	2.81
484	422	2.27
387	806	1.35
450	208	4.75
100	874	1.62
394	433	4.18
181	291	2.31
311	732	1.8
385	658	2.2
506	603	1.65
227	934	1.25
288	234	3.2
498	32	1.8
184	215	2.78
505	566	1.53
217	541	1.74
194	529	1.38
443	327	3.65
345	278	3.03
499	750	1.63
13	712	1.03
221	79	1.34
479	118	1.05
450	290	3.97
160	770	1.58
533	405	1.71
518	547	3.35
10	333	1.62
454	250	4.17
454	566	2.94
97	205	1.42
490	15	1.67
435	196	1.77
85	134	1.23
279	1499	1.41
458	9	1.13
429	77	1.79
65	28	4.16
504	295	3.33
343	1073	1.42
70	168	3.51
521	202	2.1
405	1112	2.06
498	538	1.3
487	260	1.81
510	325	1.4
413	275	1.28
329	137	3.92
303	50	2.95
417	325	1.26
327	772	1.11
200	325	1.52
517	1016	1.04
535	212	2.61
339	5	1.02
389	954	3.79
399	420	2.86
137	260	2.52
498	12	1.73
378	632	4.53
384	289	2.47
525	411	1.76
132	12	3.35
534	237	3.03
551	684	2.16
538	963	1.47
521	161	1.06
181	413	1.91
174	100	3.46
338	216	1.38
49	420	2.06
498	515	1.47
373	409	1.59
95	275	2.86
524	168	1.38
293	810	1.79
275	162	2.2
295	417	1.92
494	126	3.15
417	386	1.32
311	218	3.06
277	925	1.13
116	310	1.59
328	232	3.27
59	11	4.63
437	91	1.84
551	578	2.63
378	720	1.89
417	68	1.24
452	458	1.69
311	228	2.08
527	634	3.18
321	463	1.44
13	110	3.2
472	3	3.59
435	637	1.57
303	250	2.59
429	366	1.85
84	25	3.21
24	421	4.8
189	136	4.07
194	837	1.96
466	651	2.55
488	520	1.42
494	50	3.2
339	649	3.19
468	435	1.72
360	165	2.37
130	477	1.59
492	185	1.92
18	504	4.25
438	845	2.4
497	89	3.95
487	586	1.71
484	258	2.03
521	232	2.55
459	220	1.72
297	283	1.06
112	1106	4.09
495	404	3.97
9	294	3.9
497	197	2.29
7	446	2.1
426	174	3.04
69	246	4.47
70	183	1.16
21	281	1.9
521	248	1.03
515	292	2.86
253	591	3.01
472	368	3.28
332	333	1.54
395	378	2.36
308	1154	1.08
119	25	1.95
84	317	1.94
7	380	3.58
340	417	4.41
56	191	2.44
291	946	4.14
290	465	2.27
551	756	1.23
543	135	2.39
387	593	2.55
506	367	2.19
479	1016	1.5
3	320	2.97
518	1017	2.13
20	934	3.76
544	326	1.13
344	926	2.38
488	186	2.85
267	144	1.41
276	271	2.76
361	165	2.89
487	202	1.54
303	650	3.13
537	529	3.31
397	177	1.94
450	1030	1.34
473	7	1.51
542	746	3.84
435	474	1.15
525	300	4.05
303	1073	2.09
90	174	4.27
308	842	1.89
60	418	1.96
313	485	2.35
458	521	3.56
345	241	3.81
467	340	2.75
393	1040	1.58
151	638	3.92
471	969	1.57
426	610	2.04
347	276	1.97
43	172	1.66
506	678	1.48
532	312	1.67
160	201	1.09
307	200	2.48
450	632	2.01
295	513	3.7
535	489	2.56
495	62	1.24
22	988	1.01
141	261	1.46
524	742	1.8
519	335	4.48
291	12	2.47
33	294	1.48
90	317	3.43
504	71	1.77
363	121	1.49
90	896	2.05
346	2	2.24
497	386	2.38
234	1205	1.53
339	474	1.6
546	928	2.34
445	313	1.03
301	111	1.45
332	1047	1.02
504	716	3.46
543	982	2.37
496	1473	1.58
416	264	3.05
399	393	2.67
119	226	2.44
481	507	1.06
543	83	2.64
524	506	3.25
299	811	2.45
194	118	1.93
293	942	1.81
283	625	3.19
450	663	4.05
387	102	1.32
498	218	3.08
313	144	1.59
474	346	2.21
315	1065	3.19
393	1224	1.6
500	83	3.6
452	259	2.48
323	763	2.08
206	359	1.23
458	753	3.56
101	841	2.06
291	475	2.56
429	805	1.85
331	198	1.34
222	391	1.37
262	485	1.14
405	519	1.41
426	98	3.09
363	88	2.22
43	559	1.32
393	843	1.12
96	238	2.89
548	322	1.72
543	95	3.06
336	1011	1.09
263	204	4.11
405	710	2.54
64	237	3.6
530	156	2.98
450	878	1.07
506	295	3.84
454	210	1.83
452	97	2.81
109	122	1.16
489	355	3.58
215	636	2.27
459	255	2.97
226	507	2.24
312	855	4.04
416	316	2.77
195	508	1.12
523	83	1.09
447	845	3.05
551	405	2.01
495	831	1.51
450	132	3.49
354	9	1.55
315	276	1.36
484	1	2.0
535	923	3.47
327	644	2.35
336	125	2.54
303	1142	2.35
363	200	1.26
393	1239	1.35
286	763	1.32
290	69	3.2
399	48	1.31
542	508	1.75
480	298	1.73
439	288	2.57
435	834	4.34
189	97	1.51
503	385	1.53
211	1127	1.05
407	172	3.21
339	737	3.37
2	287	3.14
535	454	2.52
92	1157	2.41
249	309	2.78
521	238	3.33
416	249	1.56
339	22	1.22
332	824	2.77
44	313	2.07
48	528	1.48
201	591	2.48
178	578	3.73
301	559	2.92
407	28	3.21
327	209	3.21
92	7	3.78
96	190	3.82
301	1135	2.76
405	707	1.14
270	447	2.47
14	238	2.77
314	806	3.9
308	195	2.03
38	356	2.12
421	117	3.91
224	689	3.33
90	762	2.95
10	33	2.23
184	747	2.92
435	1231	1.27
263	646	4.94
161	22	1.46
271	234	2.79
10	245	2.76
504	204	3.08
270	794	2.91
279	1361	3.32
453	239	3.08
16	509	1.44
363	77	2.3
276	298	3.74
459	323	2.2
364	262	3.0
460	302	3.78
48	183	4.85
141	333	4.38
186	568	3.6
210	483	4.66
451	995	1.44
453	651	1.97
379	153	2.68
239	1204	2.01
334	1198	1.56
345	709	3.1
535	953	3.73
380	168	3.31
474	517	3.62
68	475	2.81
217	720	1.55
527	190	1.79
437	179	3.72
293	291	2.07
276	974	1.66
548	264	2.16
157	269	3.17
458	8	3.45
553	505	1.4
181	290	1.25
526	315	3.47
106	1242	2.51
102	204	1.2
399	153	1.96
499	414	3.0
295	105	1.75
545	210	3.81
433	322	1.31
406	1220	1.78
286	212	1.23
378	200	1.37
516	523	3.29
543	79	2.63
511	294	3.89
216	943	1.48
178	469	1.39
508	218	1.67
94	49	1.43
138	487	1.13
88	1191	1.76
220	264	1.49
370	176	1.74
87	111	1.38
313	449	1.99
370	64	2.76
374	176	2.73
494	748	1.69
430	100	2.71
303	928	1.92
194	28	3.92
12	168	1.61
16	109	2.97
544	312	1.29
347	333	3.87
279	172	2.13
311	209	2.03
239	268	2.59
99	345	1.74
234	160	1.36
506	222	2.86
330	151	1.85
286	217	2.19
532	682	2.2
429	457	1.25
293	14	2.77
389	81	2.21
552	13	2.81
537	1111	3.36
387	737	2.07
314	942	2.02
508	436	3.53
385	811	3.33
329	185	1.54
109	1035	2.43
541	210	3.4
504	50	3.03
64	588	3.54
237	485	3.43
405	1184	1.04
20	210	1.77
487	4	3.61
456	54	2.02
85	193	2.46
506	70	2.9
508	209	3.34
102	211	1.38
268	11	2.21
484	202	2.01
151	845	4.18
422	558	2.54
314	685	2.97
498	652	1.67
417	222	1.46
389	693	3.16
269	632	2.05
551	552	3.08
343	231	1.59
458	663	2.93
551	13	1.46
463	689	1.08
109	449	3.46
453	174	1.31
280	200	1.81
10	404	3.36
506	1279	3.53
545	101	3.99
113	116	2.14
15	243	1.66
389	1444	2.51
454	203	2.32
178	1048	2.43
439	475	2.03
447	963	3.43
197	22	2.86
201	381	3.13
380	423	3.07
407	732	1.7
429	755	1.34
363	193	1.61
498	171	1.77
203	222	3.21
465	1078	1.29
7	258	3.67
75	294	2.32
267	182	4.56
450	751	4.81
537	1068	3.03
454	654	2.12
182	126	4.63
532	373	3.31
320	1522	2.15
416	865	1.7
472	559	3.51
490	1128	1.64
343	63	1.48
450	1039	3.9
474	493	2.54
450	967	1.33
99	201	2.38
356	310	1.17
399	1192	1.62
478	219	1.97
540	7	1.83
314	699	1.5
407	91	3.51
72	628	2.84
128	815	2.44
442	800	2.99
210	208	3.68
85	99	4.41
453	721	3.66
455	318	1.53
303	1013	1.34
454	1107	3.51
535	607	3.87
234	1445	2.01
425	230	1.27
435	473	2.43
175	419	2.18
308	655	1.56
325	502	1.43
533	525	1.41
538	202	4.17
450	1603	1.17
437	512	3.74
280	1207	2.83
298	118	3.51
447	435	3.88
293	831	1.88
60	506	2.47
541	399	1.95
407	118	3.16
482	301	1.59
506	655	3.8
85	14	3.12
454	248	2.18
269	66	1.61
387	117	3.2
507	892	4.81
5	416	1.36
342	68	2.54
56	88	1.68
222	468	2.42
456	216	1.17
207	248	1.79
201	191	2.38
22	184	4.67
497	298	2.85
328	186	3.34
328	344	1.83
343	931	2.48
489	334	3.27
486	299	1.72
373	90	3.8
138	194	2.7
146	301	1.29
407	400	1.71
497	722	2.69
213	478	2.91
363	179	1.12
405	1265	2.3
347	50	3.1
92	204	2.05
7	593	4.43
534	1028	3.87
128	1035	3.18
421	56	4.31
326	96	3.15
472	633	2.43
503	514	1.29
299	47	4.02
449	170	3.94
459	832	1.14
545	73	1.67
456	92	2.56
327	550	2.26
532	515	1.36
497	155	2.53
504	1136	1.61
506	608	2.49
381	259	2.38
59	181	3.99
372	452	2.03
321	186	2.49
392	114	1.33
8	174	2.42
244	655	1.07
535	174	2.93
129	882	1.27
338	514	4.5
389	393	2.32
554	28	3.14
409	1537	3.89
144	117	1.68
528	751	3.6
250	237	1.16
440	319	2.46
457	168	3.44
217	550	1.68
227	460	1.25
492	86	2.81
125	399	1.38
372	100	2.58
230	650	2.88
437	684	2.59
244	246	1.43
399	382	2.02
405	1239	1.69
521	291	1.27
478	79	1.56
24	8	1.99
305	1073	1.1
497	692	2.0
382	258	1.27
59	174	3.3
450	472	3.55
184	956	1.95
346	358	1.04
313	479	1.55
533	357	1.91
90	480	3.75
357	117	1.42
521	427	1.59
553	511	4.51
298	97	3.77
128	497	1.25
294	240	1.8
128	26	2.48
280	219	2.43
70	95	2.22
125	914	1.49
132	127	1.02
348	7	1.27
412	114	3.47
506	646	3.31
330	470	3.18
32	405	3.13
125	585	3.38
416	388	1.92
495	1419	1.43
464	181	1.68
536	143	1.53
269	644	2.51
442	210	3.35
365	1137	2.18
547	316	3.7
380	286	3.8
437	672	1.47
318	566	4.03
90	1199	1.77
10	174	2.99
85	659	3.85
385	273	1.75
497	748	3.43
347	1016	2.96
425	853	3.52
456	1220	1.69
550	259	2.33
421	213	1.19
83	871	1.92
453	471	3.46
398	82	3.92
380	217	1.36
455	694	2.2
556	327	3.32
101	597	1.28
249	125	1.96
387	246	2.02
57	126	1.62
104	333	2.46
426	607	3.55
181	1114	1.51
343	277	2.65
425	943	3.85
499	207	2.24
293	177	1.61
276	151	1.92
374	743	1.78
200	411	2.69
234	463	3.3
532	331	2.32
120	117	2.97
69	181	4.56
13	68	2.28
533	931	1.25
500	1111	2.32
85	182	2.92
518	717	3.08
421	175	1.56
161	50	2.18
442	281	1.85
495	69	2.89
500	1616	1.29
346	77	2.21
203	257	3.37
299	538	2.11
398	385	1.47
48	523	4.96
311	520	4.63
95	210	1.12
426	601	1.29
347	28	1.96
301	426	1.18
184	66	2.66
537	1073	2.49
405	1522	1.63
394	7	3.5
10	129	2.71
336	237	1.78
124	154	1.61
492	64	1.78
189	238	1.96
197	230	2.66
100	880	1.4
87	172	3.17
505	79	3.22
7	178	1.89
429	581	1.11
535	185	3.05
269	182	3.27
389	531	2.08
96	98	3.32
111	344	2.52
391	132	2.56
311	194	3.35
276	802	3.13
515	329	2.16
484	318	1.33
429	55	2.94
305	735	1.91
532	210	4.68
445	871	1.11
351	289	4.37
368	569	1.94
90	568	2.01
264	286	1.22
506	209	3.14
360	936	2.22
372	332	1.61
269	69	1.01
465	855	2.77
476	435	3.15
416	576	1.93
503	607	3.31
387	265	3.06
467	108	1.63
249	483	3.38
234	211	2.21
446	270	1.07
409	175	3.47
524	284	1.26
425	229	2.2
435	357	3.29
511	333	2.64
246	118	1.51
519	349	1.01
453	475	3.59
460	311	4.46
28	449	1.61
426	836	2.91
559	524	2.17
294	331	1.06
13	709	3.67
454	131	1.81
394	1371	2.32
385	127	2.2
459	111	3.38
537	1139	2.33
445	405	2.87
378	111	3.18
417	181	2.27
354	709	2.1
186	303	1.37
435	961	1.52
456	919	3.91
550	405	2.69
54	1	3.19
501	1278	2.76
251	117	2.42
234	393	2.42
375	183	3.95
370	323	1.78
79	268	2.24
331	414	2.82
151	582	3.12
334	312	2.5
495	679	1.66
535	203	2.97
457	218	3.31
87	1177	1.18
186	332	3.45
85	191	1.78
551	690	2.48
472	755	1.28
445	544	1.57
237	178	1.19
523	549	1.42
474	195	3.85
130	181	4.63
405	956	1.94
405	555	1.24
454	434	2.91
95	1133	1.39
373	191	3.41
16	237	1.93
478	392	1.6
313	50	1.14
201	1073	1.78
515	893	1.45
541	420	4.17
399	826	1.75
389	605	3.17
504	567	1.87
533	546	2.8
184	399	2.0
328	561	2.06
250	100	4.43
201	729	1.73
405	1104	1.71
482	295	2.5
416	357	3.19
429	81	3.11
269	241	1.7
381	1401	4.17
75	1	2.09
262	100	2.48
452	614	1.24
452	494	1.83
445	325	1.66
532	205	1.73
357	1034	1.73
551	365	3.74
336	383	1.09
553	182	2.9
293	636	2.67
6	495	3.01
486	748	1.06
270	250	2.4
433	754	2.19
62	1091	2.27
448	750	4.04
326	790	1.19
63	405	2.49
496	420	1.97
8	82	4.76
393	415	4.05
313	629	2.84
234	102	2.2
405	183	1.51
271	699	1.37
447	405	1.25
553	523	1.63
435	786	2.1
222	338	1.11
116	258	3.58
487	540	1.87
128	732	2.04
524	490	1.87
186	540	3.73
125	513	1.63
460	149	3.89
450	474	1.14
276	88	1.54
160	508	1.66
249	568	2.08
504	186	2.52
373	382	3.29
94	808	2.29
338	1	3.32
551	864	1.99
437	1090	1.48
518	458	2.0
113	50	1.72
339	663	3.85
494	507	1.98
527	513	3.41
264	211	3.05
38	395	2.84
370	484	2.77
262	559	1.61
130	894	3.22
90	528	1.91
188	462	3.59
495	1183	1.01
144	729	1.9
94	204	1.76
234	516	1.44
299	251	3.31
79	319	4.03
535	70	3.07
553	22	4.93
94	716	3.19
15	310	2.18
506	732	2.05
21	989	1.22
334	405	1.81
474	198	3.0
271	269	3.51
489	878	1.86
332	328	1.03
188	553	1.26
450	765	3.0
115	56	2.42
293	497	2.85
243	1465	1.26
70	1146	1.1
385	506	1.42
417	324	1.61
263	250	1.8
251	118	2.98
455	898	2.97
455	174	1.61
299	746	2.84
457	845	1.23
221	59	1.29
13	170	1.27
75	196	2.56
472	658	2.72
92	425	1.87
82	424	1.44
339	614	2.05
504	616	2.66
416	58	2.04
435	72	3.08
290	1047	1.86
472	1119	4.89
524	199	3.61
529	331	2.03
313	393	2.84
416	795	2.54
487	732	4.1
437	144	2.14
232	132	4.12
453	50	1.34
58	1089	1.03
24	582	1.67
94	143	2.83
234	515	3.98
269	428	4.6
295	134	1.89
293	204	2.7
500	275	1.73
560	7	1.39
181	118	2.27
456	101	2.8
202	242	3.28
181	749	1.36
506	148	1.93
458	357	1.15
334	1312	2.4
503	241	2.39
57	748	3.54
495	470	4.97
465	283	2.04
540	100	1.03
444	912	1.67
299	498	4.11
452	162	2.8
70	132	2.43
122	269	2.75
23	7	1.64
526	283	1.58
381	228	3.37
320	1091	2.63
276	144	2.08
21	760	1.18
343	930	1.37
424	323	4.12
417	65	1.84
42	471	3.14
87	449	1.89
58	70	3.79
118	551	2.47
416	462	3.51
92	78	2.77
385	961	2.59
452	60	1.61
38	247	3.11
128	692	1.18
464	1598	1.19
178	11	1.95
486	872	2.65
454	485	2.61
99	121	1.26
449	105	1.36
371	180	3.71
125	1185	1.35
216	318	2.4
116	297	2.74
339	511	1.04
79	116	4.8
204	262	2.23
26	405	1.6
269	42	3.15
548	248	3.91
60	160	1.47
561	51	2.98
215	202	2.43
537	70	3.43
234	528	4.04
211	520	2.14
497	720	1.61
5	162	1.18
332	746	4.3
500	120	1.23
551	286	3.6
33	682	2.0
62	283	1.21
24	11	4.75
429	578	1.31
554	8	3.59
354	1063	1.24
393	552	1.88
423	9	4.01
406	202	1.57
269	315	1.15
82	409	1.51
102	450	1.34
497	13	1.81
259	781	2.1
279	843	2.66
244	64	4.39
327	164	1.64
466	902	3.59
551	458	2.3
178	763	1.54
279	1121	1.34
38	313	1.53
394	746	1.72
378	285	4.12
450	482	3.97
503	747	1.11
551	31	4.18
560	123	1.29
303	619	2.82
511	355	2.44
425	244	1.13
43	280	1.01
536	230	2.33
303	168	4.76
447	1132	1.24
519	327	3.88
266	14	4.09
56	862	3.37
500	276	3.63
530	476	2.59
560	108	1.63
269	218	1.66
267	380	1.09
431	245	3.59
322	656	1.16
178	354	1.93
505	1285	3.17
508	88	1.17
326	33	2.49
508	109	2.8
60	212	2.1
11	238	3.05
458	57	1.3
15	257	3.87
533	345	1.52
361	190	1.84
537	588	1.51
541	781	2.94
526	301	1.74
511	358	1.73
378	153	3.5
18	582	1.92
1	256	1.7
268	1046	1.34
7	416	4.9
405	141	2.27
435	151	1.86
327	72	2.23
114	176	1.78
537	697	2.29
552	151	3.34
397	127	2.18
489	991	1.2
267	124	2.72
361	274	2.78
201	31	1.78
374	97	1.4
5	95	4.09
68	409	2.36
334	231	1.62
152	274	1.72
416	143	2.76
157	117	4.11
450	1261	3.27
373	165	2.99
327	340	2.24
450	614	2.3
532	468	1.1
373	497	2.33
456	202	1.3
109	413	3.13
58	209	2.12
429	168	1.75
360	284	3.34
536	204	1.83
230	216	2.19
286	805	1.23
454	194	2.88
504	132	1.52
374	64	1.81
501	1534	2.49
380	654	3.05
311	521	1.8
533	118	1.14
24	727	1.89
463	597	1.61
483	405	2.39
379	195	1.33
454	655	1.54
110	340	1.33
401	321	1.47
501	298	2.53
405	528	1.71
277	619	2.02
374	5	3.46
512	313	3.09
130	227	2.11
500	56	1.61
487	288	1.79
308	699	1.47
101	117	1.56
527	653	2.19
499	183	1.23
82	826	1.61
476	175	3.57
294	298	4.78
338	490	2.78
263	879	1.91
445	595	1.95
201	121	1.71
505	258	1.52
535	508	1.7
62	222	4.19
200	549	4.04
393	194	2.51
68	111	2.34
116	1254	2.45
57	1096	2.5
343	257	3.24
500	3	3.86
249	183	2.27
537	291	2.41
561	164	2.48
235	196	3.34
434	833	3.82
251	281	1.23
360	845	2.07
114	180	2.72
321	7	1.98
293	941	2.14
452	969	2.01
545	710	1.3
387	76	2.94
416	140	3.5
369	166	1.15
534	591	2.22
126	344	2.97
450	700	1.41
318	174	1.93
297	83	3.66
545	228	4.3
244	174	2.44
22	1003	1.76
351	678	3.28
189	656	2.34
481	435	4.92
349	15	2.56
90	356	3.93
429	151	2.49
542	8	1.01
308	96	3.76
532	685	2.45
504	416	2.01
151	198	1.27
479	840	1.5
514	45	2.49
532	586	1.57
397	156	1.94
401	168	1.44
385	461	3.23
540	50	1.46
145	17	1.47
454	97	2.25
532	591	2.35
131	242	1.87
387	123	2.58
497	250	2.53
189	516	1.02
456	282	1.5
15	323	1.01
345	655	1.94
553	1451	1.43
25	968	2.2
455	228	1.28
541	660	3.1
82	456	1.13
496	11	3.34
521	659	2.38
158	250	1.06
405	556	1.57
429	382	2.6
533	69	2.2
342	382	3.02
400	307	1.13
181	456	1.69
344	8	3.14
472	49	1.24
374	1277	3.38
405	1539	1.24
500	316	3.08
480	517	3.53
463	741	1.65
85	291	2.79
23	386	2.71
243	509	1.98
249	317	4.45
7	571	1.42
370	661	4.6
264	14	3.16
59	762	1.06
53	628	1.72
75	111	3.59
332	70	1.18
387	20	2.17
94	732	1.17
186	1046	1.38
545	25	1.63
561	23	3.08
474	194	4.27
504	372	2.31
416	775	1.53
25	186	1.9
320	679	1.91
295	22	2.16
328	601	3.84
548	1051	1.77
339	160	1.99
503	97	2.53
224	349	2.11
327	960	1.15
308	97	1.32
394	4	3.31
479	117	2.82
363	625	3.41
77	209	1.75
316	183	1.77
323	292	3.86
391	504	3.72
435	290	1.06
85	310	3.07
92	1028	2.11
303	586	1.19
60	168	3.54
280	197	1.4
468	8	2.94
198	6	1.0
434	844	2.82
501	844	1.56
249	117	1.43
446	690	1.26
483	286	1.76
385	631	2.61
94	864	1.9
325	208	3.17
537	3	1.66
554	582	3.19
262	294	1.28
489	872	1.83
380	38	1.92
54	930	1.11
246	1139	2.48
541	699	1.23
63	224	2.76
506	662	4.34
11	290	1.62
554	229	2.92
514	307	2.47
299	1103	1.04
533	180	1.74
479	288	1.11
267	1185	1.0
416	526	1.93
417	157	1.06
379	427	1.35
295	403	3.42
76	77	1.18
269	445	3.02
22	211	1.39
504	117	1.17
279	60	2.25
312	211	3.63
221	222	1.3
425	590	3.38
207	281	2.69
422	370	2.11
410	269	4.09
13	578	1.89
454	692	3.29
434	763	4.53
500	662	1.86
509	751	1.93
305	480	2.81
244	318	3.58
198	411	1.39
10	178	3.77
474	1050	1.83
541	423	2.97
95	448	3.1
386	685	1.23
249	471	2.35
380	139	1.33
114	679	1.14
256	151	1.85
354	89	4.18
339	130	2.6
527	56	2.26
246	173	4.76
393	85	2.85
508	115	1.02
479	463	1.48
506	1110	1.76
200	866	2.8
472	1053	3.34
327	11	2.44
318	56	3.31
223	993	3.63
474	633	3.0
417	323	2.85
472	455	1.12
556	496	2.03
181	1255	1.15
41	216	1.38
405	1444	1.73
450	92	4.0
363	54	2.44
479	182	3.05
226	224	2.85
28	195	3.25
343	1211	1.28
433	1005	4.35
10	11	1.82
494	100	1.88
234	1204	1.85
486	109	1.51
536	441	1.2
13	404	1.14
92	182	1.12
346	496	4.24
318	480	1.55
185	514	4.38
398	476	2.32
265	240	2.02
293	403	1.12
40	879	1.43
543	199	2.27
274	1152	3.59
530	1300	1.46
551	950	2.6
177	568	1.52
497	240	2.19
194	225	2.25
343	739	1.01
130	412	2.8
328	645	1.41
351	341	2.02
504	384	2.35
343	86	1.14
551	260	2.61
479	1039	1.19
95	72	1.31
374	318	1.12
457	403	2.84
526	875	1.58
535	137	3.05
505	56	1.26
417	474	1.93
551	576	1.0
436	347	3.13
552	252	1.15
211	423	1.93
377	508	1.96
286	818	1.88
194	86	1.95
533	26	1.98
320	588	3.24
542	399	2.42
144	654	3.51
152	794	3.66
94	53	2.97
465	286	1.24
301	39	3.01
158	123	2.87
447	204	1.42
411	568	3.98
538	191	4.34
246	92	1.06
463	596	2.56
498	919	1.7
545	524	2.19
456	60	2.78
537	459	2.7
468	582	1.88
479	421	2.2
92	411	1.54
7	507	4.61
429	1110	1.35
532	284	4.73
528	748	1.81
318	132	1.94
402	50	2.94
183	1090	2.35
360	357	4.43
551	223	3.69
536	70	2.41
125	372	1.2
249	290	2.01
429	505	2.62
551	292	3.18
525	121	1.41
451	242	1.54
84	1047	1.73
487	195	1.98
116	519	3.99
213	479	2.88
539	661	3.44
533	411	1.78
551	581	4.08
365	271	2.02
168	678	1.07
274	211	2.69
92	1214	1.4
157	685	1.1
548	118	2.43
520	289	1.19
7	646	3.99
551	181	2.23
479	249	1.16
416	416	1.4
10	182	3.41
87	181	2.61
85	610	3.16
345	1012	1.89
426	332	2.14
213	118	3.04
426	194	2.01
527	124	3.7
291	565	2.29
343	1194	3.26
551	22	4.91
470	19	2.26
489	330	3.58
553	434	1.52
253	689	4.26
481	514	2.84
409	207	1.92
524	185	1.07
499	176	3.84
429	520	1.64
293	463	2.89
412	96	3.96
501	249	2.36
521	423	1.35
537	58	3.89
33	678	2.54
13	1	2.08
303	1232	2.6
435	413	1.98
480	191	3.74
242	111	2.11
234	970	1.83
400	323	1.75
94	923	2.35
226	176	3.91
